Шифр расценки и коды ресурсов,Наименование работ и затрат,Ед. изм.,Unnamed: 3,Наименование СПГЗ,ID,КПГЗ,Единица измерения,Unnamed: 8
6.68-51-2,Разборка покрытий и оснований щебеночных,100 м3 конструкций,1,Замена покрытия из песчано-гравийной смеси в рамках благоустройства территории,91743525.0,02.03.03.11 ОБУСТРОЙСТВО ПОКРЫТИЙ И ЭЛЕМЕНТОВ СОПРЯЖЕНИЯ ТЕРРИТОРИЙ,Квадратный метр,
6.68-51-2,Разборка покрытий и оснований щебеночных,100 м3 конструкций,1,Ремонт дорожно-тропиночной сети с покрытием из щебня на особо охраняемых природных территориях,10548507.0,02.03.05 СТРОИТЕЛЬСТВО НА ОСОБО ОХРАНЯЕМЫХ ПРИРОДНЫХ ТЕРРИТОРИЯХ (ООПТ),Квадратный метр,
6.68-51-3,Разборка покрытий и оснований черных щебеночных,100 м3 конструкций,1,Демонтаж покрытия щебеночного в рамках благоустройства территории,91739623.0,02.03.03.11 ОБУСТРОЙСТВО ПОКРЫТИЙ И ЭЛЕМЕНТОВ СОПРЯЖЕНИЯ ТЕРРИТОРИЙ,Квадратный метр,
6.68-51-3,Разборка покрытий и оснований черных щебеночных,100 м3 конструкций,1,Замена покрытия щебеночного в рамках благоустройства территории,91738678.0,02.03.03.11 ОБУСТРОЙСТВО ПОКРЫТИЙ И ЭЛЕМЕНТОВ СОПРЯЖЕНИЯ ТЕРРИТОРИЙ,Квадратный метр,
6.68-51-3,Разборка покрытий и оснований черных щебеночных,100 м3 конструкций,1,Демонтаж покрытия гравийного в рамках благоустройства территории,91742803.0,02.03.03.11 ОБУСТРОЙСТВО ПОКРЫТИЙ И ЭЛЕМЕНТОВ СОПРЯЖЕНИЯ ТЕРРИТОРИЙ,Квадратный метр,
6.68-51-3,Разборка покрытий и оснований черных щебеночных,100 м3 конструкций,1,Замена покрытия гравийного в рамках благоустройства территории,91742825.0,02.03.03.11 ОБУСТРОЙСТВО ПОКРЫТИЙ И ЭЛЕМЕНТОВ СОПРЯЖЕНИЯ ТЕРРИТОРИЙ,Квадратный метр,
6.68-51-3,Разборка покрытий и оснований черных щебеночных,100 м3 конструкций,1,Демонтаж покрытия из песчано-гравийной смеси в рамках благоустройства территории,91739435.0,02.03.03.11 ОБУСТРОЙСТВО ПОКРЫТИЙ И ЭЛЕМЕНТОВ СОПРЯЖЕНИЯ ТЕРРИТОРИЙ,Квадратный метр,
6.68-51-3,Разборка покрытий и оснований черных щебеночных,100 м3 конструкций,1,Замена покрытия из песчано-гравийной смеси в рамках благоустройства территории,91743525.0,02.03.03.11 ОБУСТРОЙСТВО ПОКРЫТИЙ И ЭЛЕМЕНТОВ СОПРЯЖЕНИЯ ТЕРРИТОРИЙ,Квадратный метр,
6.68-51-3,Разборка покрытий и оснований черных щебеночных,100 м3 конструкций,1,Ремонт дорожно-тропиночной сети с покрытием из щебня на особо охраняемых природных территориях,10548507.0,02.03.05 СТРОИТЕЛЬСТВО НА ОСОБО ОХРАНЯЕМЫХ ПРИРОДНЫХ ТЕРРИТОРИЯХ (ООПТ),Квадратный метр,
6.68-51-4,Разборка покрытий и оснований асфальтобетонных,100 м3 конструкций,1,Демонтаж покрытия асфальтобетонного в рамках благоустройства территории,91742799.0,02.03.03.11 ОБУСТРОЙСТВО ПОКРЫТИЙ И ЭЛЕМЕНТОВ СОПРЯЖЕНИЯ ТЕРРИТОРИЙ,Квадратный метр,
6.68-51-4,Разборка покрытий и оснований асфальтобетонных,100 м3 конструкций,1,Демонтаж покрытия асфальтобетонного в рамках ремонтно-восстановительных работ на объектах благоустройства,91741810.0,02.06.05.04 РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ПОКРЫТИЯМИ И ЭЛЕМЕНТАМИ СОПРЯЖЕНИЯ ТЕРРИТОРИЙ,Квадратный метр,
6.68-51-4,Разборка покрытий и оснований асфальтобетонных,100 м3 конструкций,1,Демонтаж пандуса в рамках благоустройства территории,91741619.0,02.03.03.12 ОБУСТРОЙСТВО ТЕРРИТОРИЙ ДЛЯ МАЛОМОБИЛЬНЫХ ГРУПП НАСЕЛЕНИЯ,Штука,
6.68-51-4,Разборка покрытий и оснований асфальтобетонных,100 м3 конструкций,1,Демонтаж покрытия из асфальтной крошки в рамках благоустройства территории,91742788.0,02.03.03.11 ОБУСТРОЙСТВО ПОКРЫТИЙ И ЭЛЕМЕНТОВ СОПРЯЖЕНИЯ ТЕРРИТОРИЙ,Квадратный метр,
6.68-51-4,Разборка покрытий и оснований асфальтобетонных,100 м3 конструкций,1,Демонтаж покрытия из асфальтной крошки в рамках ремонтно-восстановительных работ на объектах благоустройства,91738805.0,02.06.05.04 РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ПОКРЫТИЯМИ И ЭЛЕМЕНТАМИ СОПРЯЖЕНИЯ ТЕРРИТОРИЙ,Квадратный метр,
6.68-51-4,Разборка покрытий и оснований асфальтобетонных,100 м3 конструкций,1,Замена пандуса в рамках благоустройства территории,91743575.0,02.03.03.12 ОБУСТРОЙСТВО ТЕРРИТОРИЙ ДЛЯ МАЛОМОБИЛЬНЫХ ГРУПП НАСЕЛЕНИЯ,Штука,
6.68-51-4,Разборка покрытий и оснований асфальтобетонных,100 м3 конструкций,1,Демонтаж пандуса в рамках ремонтно-восстановительных работ на объектах благоустройства,91742665.0,02.06.05.06 РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ЭЛЕМЕНТАМИ БЛАГОУСТРОЙСТВА ТЕРРИТОРИЙ ДЛЯ МАЛОМОБИЛЬНЫХ ГРУПП НАСЕЛЕНИЯ,Штука,
6.68-51-4,Разборка покрытий и оснований асфальтобетонных,100 м3 конструкций,1,Замена пандуса в рамках ремонтно-восстановительных работ на объектах благоустройства,91739183.0,02.06.05.06 РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ЭЛЕМЕНТАМИ БЛАГОУСТРОЙСТВА ТЕРРИТОРИЙ ДЛЯ МАЛОМОБИЛЬНЫХ ГРУПП НАСЕЛЕНИЯ,Штука,
6.68-51-4,Разборка покрытий и оснований асфальтобетонных,100 м3 конструкций,1,Замена покрытия асфальтобетонного в рамках благоустройства территории,91739613.0,02.03.03.11 ОБУСТРОЙСТВО ПОКРЫТИЙ И ЭЛЕМЕНТОВ СОПРЯЖЕНИЯ ТЕРРИТОРИЙ,Квадратный метр,
6.68-51-4,Разборка покрытий и оснований асфальтобетонных,100 м3 конструкций,1,Замена покрытия асфальтобетонного в рамках ремонтно-восстановительных работ на объектах благоустройства,91739065.0,02.06.05.04 РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ПОКРЫТИЯМИ И ЭЛЕМЕНТАМИ СОПРЯЖЕНИЯ ТЕРРИТОРИЙ,Квадратный метр,
6.68-51-4,Разборка покрытий и оснований асфальтобетонных,100 м3 конструкций,1,Замена покрытия из асфальтной крошки в рамках благоустройства территории,91741285.0,02.03.03.11 ОБУСТРОЙСТВО ПОКРЫТИЙ И ЭЛЕМЕНТОВ СОПРЯЖЕНИЯ ТЕРРИТОРИЙ,Квадратный метр,
6.68-51-4,Разборка покрытий и оснований асфальтобетонных,100 м3 конструкций,1,Замена покрытия из асфальтной крошки в рамках ремонтно-восстановительных работ на объектах благоустройства,91739068.0,02.06.05.04 РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ПОКРЫТИЯМИ И ЭЛЕМЕНТАМИ СОПРЯЖЕНИЯ ТЕРРИТОРИЙ,Квадратный метр,
